11843,66_0,Autoformer,ETTm2,336,S,6,2,0.001,0.2392995,0.38650182
11847,66_0,Autoformer,ETTm2,336,S,6,2,1e-05,0.15839303,0.30726457
11852,66_0,Autoformer,ETTm2,336,S,6,1,0.001,40.454967,4.3430824
11853,66_0,Autoformer,ETTm2,336,S,8,1,0.0001,0.15103862,0.30088663
11855,66_0,Autoformer,ETTm2,336,S,8,1,0.001,1570.4049,21.834057
11857,66_0,Autoformer,ETTm2,336,S,6,1,1e-05,0.15832487,0.30715954
11863,66_0,Autoformer,ETTm2,720,S,6,3,0.001,0.17818716,0.3286593
11864,66_0,Autoformer,ETTm2,720,S,8,3,0.001,0.18169087,0.33198193
11861,66_0,Autoformer,ETTm2,720,S,6,3,0.0001,0.20852043,0.34334263
11865,66_0,Autoformer,ETTm2,720,S,6,3,1e-05,0.21009219,0.34827253
11862,66_0,Autoformer,ETTm2,720,S,8,3,0.0001,0.20475744,0.34457842
11866,66_0,Autoformer,ETTm2,720,S,8,3,1e-05,0.20659316,0.34728962
11867,66_0,Autoformer,ETTm2,720,S,6,2,0.0001,0.20288901,0.3401055
11869,66_0,Autoformer,ETTm2,720,S,8,2,0.0001,0.20271155,0.3434318
11876,66_0,Autoformer,ETTm2,720,S,6,1,0.0001,0.20394957,0.3415252
11875,66_0,Autoformer,ETTm2,720,S,8,2,1e-05,0.20699458,0.34740925
11873,66_0,Autoformer,ETTm2,720,S,8,2,0.001,0.3386268,0.45976505
11878,66_0,Autoformer,ETTm2,720,S,8,1,0.0001,0.19526969,0.3403385
11884,66_0,Autoformer,ETTm2,720,S,6,1,1e-05,0.21125793,0.3486653
11891,66_0,FEDformer,ETTm2,96,S,8,3,0.001,0.122419536,0.27532586
11889,66_0,FEDformer,ETTm2,96,S,8,3,0.0001,0.06328233,0.18785377
11890,66_0,FEDformer,ETTm2,96,S,6,3,0.001,1.2515767,1.0367199
11892,66_0,FEDformer,ETTm2,96,S,6,3,1e-05,0.064403705,0.18912782
11888,66_0,FEDformer,ETTm2,96,S,6,3,0.0001,0.07988315,0.21586366
11893,66_0,FEDformer,ETTm2,96,S,8,3,1e-05,0.06394686,0.18856707
11895,66_0,FEDformer,ETTm2,96,S,8,2,0.0001,0.062277686,0.18446097
11896,66_0,FEDformer,ETTm2,96,S,6,2,0.001,0.113032594,0.26704013
11898,66_0,FEDformer,ETTm2,96,S,8,2,0.001,0.1559631,0.31436187
11902,66_0,FEDformer,ETTm2,96,S,8,2,1e-05,0.06369085,0.18826857
11904,66_0,FEDformer,ETTm2,96,S,6,1,0.0001,0.06636762,0.19454077
11916,66_0,FEDformer,ETTm2,192,S,6,3,0.0001,0.10471535,0.2466143
11917,66_0,FEDformer,ETTm2,192,S,8,3,0.0001,0.115107805,0.26121384
11918,66_0,FEDformer,ETTm2,192,S,6,3,0.001,0.20206495,0.35425144
11921,66_0,FEDformer,ETTm2,192,S,8,3,1e-05,0.105905645,0.24910367
11920,66_0,FEDformer,ETTm2,192,S,6,3,1e-05,0.105472654,0.2487994
11919,66_0,FEDformer,ETTm2,192,S,8,3,0.001,0.11116888,0.26093245
11922,66_0,FEDformer,ETTm2,192,S,6,2,0.0001,0.10300696,0.24532938
11923,66_0,FEDformer,ETTm2,192,S,8,2,0.0001,0.10659234,0.24977171
11931,66_0,FEDformer,ETTm2,192,S,6,1,0.0001,0.10082085,0.24419355
11929,66_0,FEDformer,ETTm2,192,S,6,2,1e-05,0.10546217,0.2488506
11935,66_0,FEDformer,ETTm2,192,S,6,1,0.001,1.9703182,1.1466525
11943,66_0,FEDformer,ETTm2,336,S,6,3,0.0001,0.13009988,0.28130665
11945,66_0,FEDformer,ETTm2,336,S,6,3,0.001,0.38702878,0.531616
11948,66_0,FEDformer,ETTm2,336,S,8,3,1e-05,0.12737146,0.2765247
11944,66_0,FEDformer,ETTm2,336,S,8,3,0.0001,0.12705146,0.27621517
11946,66_0,FEDformer,ETTm2,336,S,8,3,0.001,0.1480772,0.30516976
11947,66_0,FEDformer,ETTm2,336,S,6,3,1e-05,0.12626833,0.27505812
11949,66_0,FEDformer,ETTm2,336,S,6,2,0.0001,0.13080953,0.28185365
11950,66_0,FEDformer,ETTm2,336,S,8,2,0.0001,0.12843484,0.27908581
11954,66_0,FEDformer,ETTm2,336,S,8,2,0.001,0.14685059,0.30216023
11956,66_0,FEDformer,ETTm2,336,S,6,2,1e-05,0.125862,0.27461872
11952,66_0,FEDformer,ETTm2,336,S,6,2,0.001,0.16948104,0.32171363
11959,66_0,FEDformer,ETTm2,336,S,6,1,0.0001,0.13075839,0.28173783
11958,66_0,FEDformer,ETTm2,336,S,8,2,1e-05,0.12719257,0.2761213
11969,66_0,FEDformer,ETTm2,720,S,8,3,0.0001,0.18510999,0.33254704
11968,66_0,FEDformer,ETTm2,720,S,6,3,0.0001,0.1861016,0.33331224
11971,66_0,FEDformer,ETTm2,720,S,6,3,0.001,0.20475487,0.35175177
11972,66_0,FEDformer,ETTm2,720,S,8,3,0.001,0.18248835,0.33285403
11992,66_0,PatchTST,ETTm2,96,S,60,30,0.0001,0.087671004,0.21285611
11995,66_0,PatchTST,ETTm2,96,S,60,30,0.001,0.13364221,0.27710325
11994,66_0,PatchTST,ETTm2,96,S,80,30,0.0001,0.08804552,0.21356921
12004,66_0,PatchTST,ETTm2,96,S,80,20,0.001,0.09871131,0.23199911
12005,66_0,PatchTST,ETTm2,96,S,60,20,1e-05,0.08593586,0.21014698
12000,66_0,PatchTST,ETTm2,96,S,80,20,0.0001,0.08801126,0.21352622
12007,66_0,PatchTST,ETTm2,96,S,60,10,0.0001,0.08771201,0.21289548
12006,66_0,PatchTST,ETTm2,96,S,80,20,1e-05,0.08826875,0.21286589
12013,66_0,PatchTST,ETTm2,96,S,80,10,0.001,0.09893932,0.23125285
12014,66_0,PatchTST,ETTm2,96,S,60,10,1e-05,0.08593929,0.21014732
12016,66_0,PatchTST,ETTm2,96,S,80,10,1e-05,0.08826838,0.21286575
12020,66_0,PatchTST,ETTm2,192,S,60,30,0.001,0.16607362,0.30726105
12018,66_0,PatchTST,ETTm2,192,S,80,30,0.0001,0.13389586,0.2672502
12021,66_0,PatchTST,ETTm2,192,S,80,30,0.001,0.13886872,0.27775568
12017,66_0,PatchTST,ETTm2,192,S,60,30,0.0001,0.13267161,0.2660857
12022,66_0,PatchTST,ETTm2,192,S,60,30,1e-05,0.1308197,0.26481342
12029,66_0,PatchTST,ETTm2,192,S,80,20,0.001,0.13854814,0.2767043
12033,66_0,PatchTST,ETTm2,192,S,60,10,0.0001,0.13267404,0.2660793
12023,66_0,PatchTST,ETTm2,192,S,80,30,1e-05,0.13346413,0.26666832
12031,66_0,PatchTST,ETTm2,192,S,60,20,1e-05,0.13082057,0.2648126
12035,66_0,PatchTST,ETTm2,192,S,80,10,0.0001,0.13392067,0.26726642
12037,66_0,PatchTST,ETTm2,192,S,60,10,0.001,0.16572537,0.3079104
12043,66_0,PatchTST,ETTm2,336,S,60,30,0.0001,0.1816933,0.31897843
12047,66_0,PatchTST,ETTm2,336,S,60,30,0.001,0.19861491,0.33728608
12044,66_0,PatchTST,ETTm2,336,S,80,30,0.0001,0.17938036,0.3169969
12045,66_0,PatchTST,ETTm2,192,S,80,10,1e-05,0.13346349,0.26666653
12050,66_0,PatchTST,ETTm2,336,S,80,30,1e-05,0.18204135,0.31890932
12048,66_0,PatchTST,ETTm2,336,S,80,30,0.001,0.17758764,0.31734237
12052,66_0,PatchTST,ETTm2,336,S,60,20,0.0001,0.18172328,0.3189785
12049,66_0,PatchTST,ETTm2,336,S,60,30,1e-05,0.18251656,0.3188935
12056,66_0,PatchTST,ETTm2,336,S,60,20,0.001,0.20183015,0.34041777
12059,66_0,PatchTST,ETTm2,336,S,60,20,1e-05,0.18250653,0.31888288
12068,66_0,PatchTST,ETTm2,336,S,60,10,1e-05,0.18249598,0.318867
12070,66_0,PatchTST,ETTm2,720,S,60,30,0.0001,0.22663575,0.36826596
12072,66_0,PatchTST,ETTm2,720,S,80,30,0.0001,0.2283332,0.37023664
12057,66_0,PatchTST,ETTm2,336,S,80,20,0.001,0.1811905,0.32031524
12061,66_0,PatchTST,ETTm2,336,S,80,20,1e-05,0.18203706,0.31890503
12073,66_0,PatchTST,ETTm2,720,S,60,30,0.001,0.26018646,0.39780068
12074,66_0,PatchTST,ETTm2,720,S,80,30,0.001,0.23353578,0.37675878
12079,66_0,PatchTST,ETTm2,720,S,60,20,0.0001,0.22662786,0.36826104
12082,66_0,PatchTST,ETTm2,720,S,80,20,0.001,0.23575754,0.37811252
12087,66_0,PatchTST,ETTm2,720,S,60,10,0.0001,0.22660153,0.36823642
12080,66_0,PatchTST,ETTm2,720,S,80,20,0.0001,0.22834252,0.37024733
12089,66_0,PatchTST,ETTm2,720,S,80,10,0.0001,0.22835352,0.3702617
12083,66_0,PatchTST,ETTm2,720,S,60,20,0.001,0.25786746,0.39610296
12090,66_0,PatchTST,ETTm2,720,S,60,10,0.001,0.25647706,0.39542308
12086,66_0,PatchTST,ETTm2,720,S,80,20,1e-05,0.226838,0.3681269
12098,66_0,Autoformer,ETTm2,96,M,6,3,0.0001,0.2741825,0.3378059
12100,66_0,Autoformer,ETTm2,96,M,6,3,0.001,0.21676497,0.30242297
12099,66_0,Autoformer,ETTm2,96,M,8,3,0.0001,0.4196281,0.4036894
12101,66_0,Autoformer,ETTm2,96,M,8,3,0.001,0.21547735,0.29912704
12094,66_0,PatchTST,ETTm2,720,S,60,10,1e-05,0.22460307,0.3655834
12103,66_0,Autoformer,ETTm2,96,M,6,3,1e-05,0.5037017,0.43715817
12092,66_0,PatchTST,ETTm2,720,S,80,10,0.001,0.23227441,0.3755707
12106,66_0,Autoformer,ETTm2,96,M,8,3,1e-05,0.5324702,0.44734877
12110,66_0,Autoformer,ETTm2,96,M,6,2,0.001,0.5932161,0.5917862
12111,66_0,Autoformer,ETTm2,96,M,8,2,0.001,0.24921922,0.34832454
12096,66_0,PatchTST,ETTm2,720,S,80,10,1e-05,0.22683202,0.36812082
12113,66_0,Autoformer,ETTm2,96,M,6,2,1e-05,0.49662498,0.4343802
12123,66_0,Autoformer,ETTm2,96,M,8,1,0.001,1.8962924,0.98031306
12122,66_0,Autoformer,ETTm2,96,M,8,1,1e-05,0.5486211,0.45385447
12124,66_0,Autoformer,ETTm2,192,M,6,3,0.0001,0.31119356,0.36140054
12130,66_0,Autoformer,ETTm2,192,M,8,3,1e-05,0.31679577,0.36481756
12128,66_0,Autoformer,ETTm2,192,M,6,2,0.0001,0.3077264,0.36038753
12133,66_0,Autoformer,ETTm2,192,M,6,2,0.001,0.27286178,0.33124632
12131,66_0,Autoformer,ETTm2,192,M,8,2,0.0001,0.3107061,0.36050737
12135,66_0,Autoformer,ETTm2,192,M,8,2,0.001,0.27714944,0.33498505
12137,66_0,Autoformer,ETTm2,192,M,8,2,1e-05,0.31799674,0.365503
12141,66_0,Autoformer,ETTm2,192,M,8,1,0.0001,0.30568132,0.3583965
12143,66_0,Autoformer,ETTm2,192,M,6,1,0.001,0.29717016,0.36504313
12145,66_0,Autoformer,ETTm2,192,M,8,1,0.001,1.2143698,0.7388721
12152,66_0,Autoformer,ETTm2,336,M,8,3,0.0001,0.39144498,0.40395492
12153,66_0,Autoformer,ETTm2,336,M,6,3,0.001,0.32780927,0.36218256
12151,66_0,Autoformer,ETTm2,336,M,6,3,0.0001,0.38908747,0.40359843
12155,66_0,Autoformer,ETTm2,336,M,8,3,0.001,0.3360603,0.37070546
12157,66_0,Autoformer,ETTm2,336,M,6,3,1e-05,0.39765128,0.4081266
12159,66_0,Autoformer,ETTm2,336,M,8,3,1e-05,0.39097297,0.40454906
12160,66_0,Autoformer,ETTm2,336,M,6,2,0.0001,0.39145178,0.4048409
12162,66_0,Autoformer,ETTm2,336,M,8,2,0.0001,0.39108625,0.40348467
12164,66_0,Autoformer,ETTm2,336,M,6,2,0.001,0.38263747,0.4241781
12170,66_0,Autoformer,ETTm2,336,M,6,1,0.0001,0.38885063,0.403097
12168,66_0,Autoformer,ETTm2,336,M,8,2,1e-05,0.39258403,0.4055905
12174,66_0,Autoformer,ETTm2,336,M,6,1,0.001,28.295382,2.7848787
12175,66_0,Autoformer,ETTm2,336,M,8,1,0.001,50.53207,4.168248
12177,66_0,Autoformer,ETTm2,336,M,6,1,1e-05,0.39706373,0.40824735
12179,66_0,Autoformer,ETTm2,336,M,8,1,1e-05,0.39315063,0.40604407
12181,66_0,Autoformer,ETTm2,720,M,6,3,0.0001,0.47477812,0.44595978
12182,66_0,Autoformer,ETTm2,720,M,8,3,0.0001,0.46836963,0.44226232
12183,66_0,Autoformer,ETTm2,720,M,6,3,0.001,0.4508204,0.44280332
12184,66_0,Autoformer,ETTm2,720,M,8,3,0.001,0.4225103,0.41828313
12188,66_0,Autoformer,ETTm2,720,M,8,3,1e-05,0.46411422,0.4399305
12192,66_0,Autoformer,ETTm2,720,M,8,2,0.0001,0.4620423,0.43921882
12193,66_0,Autoformer,ETTm2,720,M,6,2,0.001,0.7842472,0.5728564
12195,66_0,Autoformer,ETTm2,720,M,8,2,0.001,0.42088383,0.41593933
12197,66_0,Autoformer,ETTm2,720,M,6,2,1e-05,0.46897867,0.4422587
12199,66_0,Autoformer,ETTm2,720,M,8,2,1e-05,0.46504614,0.44034243
12206,66_0,Autoformer,ETTm2,720,M,6,1,1e-05,0.46813372,0.44189253
12208,66_0,Autoformer,ETTm2,720,M,8,1,1e-05,0.4657528,0.4407348
12222,66_0,FEDformer,ETTm2,96,M,6,1,0.001,0.68746394,0.6460574
12223,66_0,FEDformer,ETTm2,96,M,8,1,0.001,1.3554868,1.0534133
12225,66_0,FEDformer,ETTm2,192,M,6,3,0.0001,0.26124287,0.32510093
12227,66_0,FEDformer,ETTm2,192,M,8,3,0.0001,0.25999627,0.324279
12228,66_0,FEDformer,ETTm2,192,M,6,3,0.001,0.29134336,0.36886346
12230,66_0,FEDformer,ETTm2,192,M,8,3,0.001,0.49787083,0.5530134
12232,66_0,FEDformer,ETTm2,192,M,6,3,1e-05,0.26002643,0.32378474
12234,66_0,FEDformer,ETTm2,192,M,6,2,0.0001,0.25894096,0.3243563
12236,66_0,FEDformer,ETTm2,192,M,8,2,0.0001,0.2601567,0.3246207
12239,66_0,FEDformer,ETTm2,192,M,8,2,0.001,0.36175448,0.42992017
12254,66_0,FEDformer,ETTm2,336,M,8,3,0.0001,0.34067476,0.37469718
12256,66_0,FEDformer,ETTm2,336,M,8,3,0.001,0.43595982,0.46753487
12257,66_0,FEDformer,ETTm2,336,M,6,3,1e-05,0.34690493,0.37766674
12255,66_0,FEDformer,ETTm2,336,M,6,3,0.001,0.6994847,0.6759497
12263,66_0,FEDformer,ETTm2,336,M,6,2,1e-05,0.34675324,0.37761348
12280,66_0,FEDformer,ETTm2,720,M,6,2,0.0001,0.4377889,0.43531868
12283,66_0,FEDformer,ETTm2,720,M,6,2,0.001,0.43898508,0.43819264
12282,66_0,FEDformer,ETTm2,720,M,8,2,0.0001,0.43251672,0.43211776
12284,66_0,FEDformer,ETTm2,720,M,6,2,1e-05,0.42711458,0.42874297
12281,66_0,FEDformer,ETTm2,720,M,8,2,0.001,0.4311239,0.42801836
12298,66_0,PatchTST,ETTm2,96,M,80,30,0.001,0.19419749,0.27828124
12299,66_0,PatchTST,ETTm2,96,M,80,30,1e-05,0.18680589,0.2711147
12317,66_0,PatchTST,ETTm2,192,M,60,30,0.001,0.28306612,0.3372103
12318,66_0,PatchTST,ETTm2,192,M,80,30,0.001,0.28249562,0.33728877
12320,66_0,PatchTST,ETTm2,192,M,60,30,1e-05,0.26226357,0.31999165
12323,66_0,PatchTST,ETTm2,192,M,60,20,0.0001,0.26891443,0.32648414
12324,66_0,PatchTST,ETTm2,192,M,80,20,0.0001,0.2678412,0.32590717
12326,66_0,PatchTST,ETTm2,192,M,80,20,0.001,0.2875376,0.34058863
12328,66_0,PatchTST,ETTm2,192,M,60,20,1e-05,0.26221973,0.3199787
12331,66_0,PatchTST,ETTm2,192,M,60,10,0.0001,0.26864368,0.32635948
12330,66_0,PatchTST,ETTm2,192,M,80,20,1e-05,0.2653633,0.32327875
12334,66_0,PatchTST,ETTm2,192,M,60,10,0.001,0.2927841,0.34596002
12337,66_0,PatchTST,ETTm2,192,M,60,10,1e-05,0.26227483,0.3199934
12339,66_0,PatchTST,ETTm2,336,M,60,30,0.0001,0.34716827,0.37826315
12341,66_0,PatchTST,ETTm2,336,M,80,30,0.0001,0.3433837,0.3765896
12342,66_0,PatchTST,ETTm2,336,M,60,30,0.001,0.34464997,0.37844056
12343,66_0,PatchTST,ETTm2,336,M,80,30,0.001,0.34869716,0.3804387
12344,66_0,PatchTST,ETTm2,336,M,60,30,1e-05,0.34082085,0.37102175
12353,66_0,PatchTST,ETTm2,336,M,60,20,1e-05,0.3408397,0.3710086
12349,66_0,PatchTST,ETTm2,336,M,80,20,0.0001,0.34306237,0.37655944
12355,66_0,PatchTST,ETTm2,336,M,80,20,1e-05,0.3423868,0.3738207
12356,66_0,PatchTST,ETTm2,336,M,60,10,0.0001,0.347306,0.3783258
12363,66_0,PatchTST,ETTm2,336,M,80,10,1e-05,0.34237358,0.3738104
12364,66_0,PatchTST,ETTm2,336,M,60,10,1e-05,0.34075692,0.37097508
12365,66_0,PatchTST,ETTm2,720,M,60,30,0.0001,0.4391989,0.43333805
12367,66_0,PatchTST,ETTm2,720,M,80,30,0.0001,0.4369681,0.4328027
12368,66_0,PatchTST,ETTm2,720,M,60,30,0.001,0.44582343,0.43929666
12369,66_0,PatchTST,ETTm2,720,M,80,30,0.001,0.4577198,0.44402075
12370,66_0,PatchTST,ETTm2,720,M,60,30,1e-05,0.42804292,0.42496035
12373,66_0,PatchTST,ETTm2,720,M,60,20,0.0001,0.43984497,0.43375576
12377,66_0,PatchTST,ETTm2,720,M,60,20,0.001,0.46148974,0.44840646
12382,66_0,PatchTST,ETTm2,720,M,80,20,1e-05,0.43203443,0.42860493
12381,66_0,PatchTST,ETTm2,720,M,60,20,1e-05,0.4280504,0.42496136
12386,66_0,PatchTST,ETTm2,720,M,80,10,0.0001,0.4369661,0.43272743
12388,66_0,PatchTST,ETTm2,720,M,80,10,0.001,0.4452439,0.4395725
12394,66_0,Autoformer,weather,96,S,6,3,0.0001,0.013185207,0.0948875
12395,66_0,Autoformer,weather,96,S,8,3,0.0001,0.013364366,0.07703293
12396,66_0,Autoformer,weather,96,S,6,3,0.001,0.31249845,0.45513442
12392,66_0,PatchTST,ETTm2,720,M,80,10,1e-05,0.4320401,0.4286106
12399,66_0,Autoformer,weather,96,S,6,3,1e-05,0.01324184,0.07413458
12401,66_0,Autoformer,weather,96,S,6,2,0.0001,0.023824634,0.13469735
12403,66_0,Autoformer,weather,96,S,8,2,0.0001,0.022055006,0.111857496
12406,66_0,Autoformer,weather,96,S,8,2,0.001,0.035659514,0.1491388
12408,66_0,Autoformer,weather,96,S,6,2,1e-05,0.012248213,0.07471579
12410,66_0,Autoformer,weather,96,S,8,2,1e-05,0.0126860505,0.07159057
12413,66_0,Autoformer,weather,96,S,8,1,0.0001,0.012286116,0.09208649
12412,66_0,Autoformer,weather,96,S,6,1,0.0001,0.015039018,0.10549712
12415,66_0,Autoformer,weather,96,S,6,1,0.001,6.6373267,2.3380384
12418,66_0,Autoformer,weather,96,S,6,1,1e-05,0.014109747,0.07475491
12417,66_0,Autoformer,weather,96,S,8,1,0.001,1.1865141,0.9132023
12422,66_0,Autoformer,weather,192,S,6,3,0.0001,0.017403023,0.10499683
12423,66_0,Autoformer,weather,192,S,8,3,0.0001,0.008055766,0.07103051
12424,66_0,Autoformer,weather,192,S,6,3,0.001,0.654876,0.6802822
12425,66_0,Autoformer,weather,192,S,8,3,0.001,0.0071492856,0.06497257
12426,66_0,Autoformer,weather,192,S,6,3,1e-05,0.005300138,0.057524603
12427,66_0,Autoformer,weather,192,S,8,3,1e-05,0.004988125,0.055163037
12433,66_0,Autoformer,weather,192,S,8,2,0.001,5.642365,1.8553267
12432,66_0,Autoformer,weather,192,S,6,2,0.001,2.2111263,1.1626353
12435,66_0,Autoformer,weather,192,S,6,2,1e-05,0.0054424643,0.05848331
12437,66_0,Autoformer,weather,192,S,8,2,1e-05,0.0053494303,0.057343498
12441,66_0,Autoformer,weather,192,S,8,1,0.0001,0.016984625,0.092791125
12442,66_0,Autoformer,weather,192,S,6,1,0.001,4.634905,1.5615312
12443,66_0,Autoformer,weather,192,S,8,1,0.001,288.8307,11.720811
12447,66_0,Autoformer,weather,192,S,8,1,1e-05,0.0049984143,0.055499524
12449,66_0,Autoformer,weather,336,S,6,3,0.0001,0.05036253,0.12387395
12450,66_0,Autoformer,weather,336,S,8,3,0.0001,0.0062962575,0.057754956
12451,66_0,Autoformer,weather,336,S,6,3,0.001,0.20544294,0.3670681
12452,66_0,Autoformer,weather,336,S,8,3,0.001,0.5966614,0.5586379
12453,66_0,Autoformer,weather,336,S,6,3,1e-05,0.0064296015,0.057951786
12462,66_0,Autoformer,weather,336,S,8,2,1e-05,0.006213299,0.057343442
12464,66_0,Autoformer,weather,336,S,6,2,1e-05,0.006224838,0.05748376
12463,66_0,Autoformer,weather,336,S,6,1,0.0001,0.0077268053,0.067059286
12468,66_0,Autoformer,weather,336,S,8,1,0.001,7.6315813,1.7188382
12469,66_0,Autoformer,weather,336,S,6,1,1e-05,0.009618743,0.0633363
12472,66_0,Autoformer,weather,720,S,6,3,0.0001,0.0059734434,0.05740334
12474,66_0,Autoformer,weather,720,S,8,3,0.0001,0.007145825,0.060436524
12475,66_0,Autoformer,weather,720,S,6,3,0.001,0.13035643,0.28207383
12476,66_0,Autoformer,weather,720,S,8,3,0.001,0.17485799,0.32203704
12477,66_0,Autoformer,weather,720,S,6,3,1e-05,0.008379535,0.06063025
12479,66_0,Autoformer,weather,720,S,6,2,0.0001,0.006483747,0.060102124
12478,66_0,Autoformer,weather,720,S,8,3,1e-05,0.008124884,0.059865076
12483,66_0,Autoformer,weather,720,S,6,2,0.001,0.15293595,0.26255614
12485,66_0,Autoformer,weather,720,S,8,2,0.001,0.33466345,0.49695724
12487,66_0,Autoformer,weather,720,S,6,2,1e-05,0.008351412,0.05986084
12491,66_0,Autoformer,weather,720,S,6,1,0.0001,0.008376096,0.06816747
12495,66_0,Autoformer,weather,720,S,6,1,0.001,2.232631,1.142884
12493,66_0,Autoformer,weather,720,S,8,1,0.0001,0.0077476003,0.064546496
12497,66_0,Autoformer,weather,720,S,8,1,0.001,6.1944313,1.7650594
12503,66_0,FEDformer,weather,96,S,6,3,0.001,0.6521027,0.6653217
12501,66_0,FEDformer,weather,96,S,6,3,0.0001,0.04212929,0.18496364
12504,66_0,FEDformer,weather,96,S,8,3,0.001,0.066715956,0.20375961
12502,66_0,FEDformer,weather,96,S,8,3,0.0001,0.011656289,0.09210023
12507,66_0,FEDformer,weather,96,S,6,3,1e-05,0.014294388,0.10485743
12510,66_0,FEDformer,weather,96,S,6,2,0.001,0.14307931,0.32365063
12512,66_0,FEDformer,weather,96,S,8,2,0.001,0.023033598,0.12260011
12514,66_0,FEDformer,weather,96,S,6,2,1e-05,0.013798365,0.102642
12513,66_0,FEDformer,weather,96,S,6,1,0.0001,0.077426806,0.2574067
12524,66_0,FEDformer,weather,96,S,8,1,1e-05,0.013844295,0.10273373
12528,66_0,FEDformer,weather,192,S,6,3,0.0001,0.099570476,0.30600983
12525,66_0,FEDformer,weather,192,S,8,3,0.0001,0.11960031,0.33865848
12526,66_0,FEDformer,weather,192,S,6,3,0.001,1.0629011,0.9741346
12527,66_0,FEDformer,weather,192,S,8,3,0.001,0.5384938,0.7182239
12531,66_0,FEDformer,weather,192,S,8,2,0.0001,0.13409615,0.35880655
12532,66_0,FEDformer,weather,192,S,6,2,0.0001,0.13295355,0.35763383
12530,66_0,FEDformer,weather,192,S,6,3,1e-05,0.101788074,0.31300628
12529,66_0,FEDformer,weather,192,S,8,3,1e-05,0.09610802,0.3039462
12534,66_0,FEDformer,weather,192,S,8,2,0.001,0.29274616,0.51107925
12533,66_0,FEDformer,weather,192,S,6,2,0.001,0.38003236,0.52228934
12538,66_0,FEDformer,weather,192,S,8,2,1e-05,0.0952411,0.3025084
12540,66_0,FEDformer,weather,192,S,6,1,0.0001,0.108055055,0.32010964
12548,66_0,FEDformer,weather,336,S,6,3,0.0001,0.004805068,0.054922257
12553,66_0,FEDformer,weather,336,S,8,3,0.001,0.23265317,0.41419557
12552,66_0,FEDformer,weather,336,S,8,3,0.0001,0.0041826325,0.05122984
12551,66_0,FEDformer,weather,336,S,6,3,0.001,0.050466046,0.1833614
12554,66_0,FEDformer,weather,336,S,6,3,1e-05,0.0037562985,0.04899563
12555,66_0,FEDformer,weather,336,S,8,3,1e-05,0.003438424,0.046779502
12556,66_0,FEDformer,weather,336,S,6,2,0.0001,0.0052387216,0.057331815
12558,66_0,FEDformer,weather,336,S,6,2,0.001,0.011212458,0.08426604
12557,66_0,FEDformer,weather,336,S,8,2,0.0001,0.0056091542,0.059698854
12564,66_0,FEDformer,weather,336,S,6,1,0.0001,0.0052271592,0.05722964
12570,66_0,FEDformer,weather,336,S,8,1,0.001,12.225092,3.0635707
